Genes	HepG2_MAX
ENSG00000270210	0.20602
ENSG00000214128	0.32223
ENSG00000186281	0.06731
ENSG00000244142	0
ENSG00000280818	0
ENSG00000265354	148.245
ENSG00000233538	1.9223
ENSG00000277779	0
ENSG00000095585	0.48891
ENSG00000184459	0.05861
ENSG00000275842	1.0966
ENSG00000130270	3.5029
ENSG00000254630	0.30318
ENSG00000249774	0
ENSG00000231601	0
ENSG00000199410	0
ENSG00000170231	0.65258
ENSG00000187848	0.10373
ENSG00000125675	0.017526
ENSG00000160908	10.0275
ENSG00000259213	0
ENSG00000268483	0.072733
ENSG00000252247	0
ENSG00000250310	0.295
ENSG00000236667	0
ENSG00000187416	0.03626
ENSG00000257879	0
ENSG00000234730	0
ENSG00000278971	0.10015
ENSG00000185085	9.0736
ENSG00000226179	3.5593
ENSG00000119950	36.2002
ENSG00000247271	5.8802
ENSG00000213638	0.62419
ENSG00000267318	1.0274
ENSG00000100344	3104.027
ENSG00000276588	0.48538
ENSG00000255376	0
ENSG00000232347	0.21477
ENSG00000281444	0
ENSG00000156787	11.86
ENSG00000227371	0
ENSG00000228709	55.679
ENSG00000277806	5.8145
ENSG00000123447	0
ENSG00000265864	0
ENSG00000221623	0
ENSG00000133935	49.7929
ENSG00000251056	0.25265
ENSG00000226206	0
ENSG00000268510	0.5143
ENSG00000261544	0.69568
ENSG00000257906	0
ENSG00000224752	0.095066
ENSG00000268993	0.66912
ENSG00000214264	0.10815
ENSG00000250820	0.55394
ENSG00000089682	26.2105
ENSG00000201723	2.4308
ENSG00000140990	115.9026
ENSG00000266127	0
ENSG00000280253	0.28306
ENSG00000185112	2.7993
ENSG00000254185	0.11946
ENSG00000148843	78.0978
ENSG00000121903	2.9517
ENSG00000229335	0.79124
ENSG00000255403	0
ENSG00000119772	31.3393
ENSG00000264673	0.3693
ENSG00000085449	119.9778
ENSG00000159733	0.18903
ENSG00000173660	410.8396
ENSG00000227881	0.049919
ENSG00000115539	36.3868
ENSG00000230920	0
ENSG00000182307	32.3503
ENSG00000239823	50.0432
ENSG00000232857	0
ENSG00000163697	27.2364
ENSG00000204677	2.0478
ENSG00000269256	0.2242
ENSG00000202469	2.223
ENSG00000089048	149.1663
ENSG00000279744	0.74689
ENSG00000225498	0.25075
ENSG00000258532	0
ENSG00000251566	0.45608
ENSG00000235503	0
ENSG00000213073	5.2985
ENSG00000196367	20.6767
ENSG00000139144	0.11841
ENSG00000263508	0
ENSG00000088827	0.021315
ENSG00000207981	0
ENSG00000126603	1.4166
ENSG00000256149	0
ENSG00000277241	0
ENSG00000221178	0
ENSG00000254212	0
ENSG00000270275	0
ENSG00000223561	0
ENSG00000228144	0.38034
ENSG00000126226	159.1149
ENSG00000266637	0
ENSG00000106258	6.8833
ENSG00000280763	0
ENSG00000238632	0
ENSG00000254695	0.23119
ENSG00000206816	2.7344
ENSG00000231666	0.083848
ENSG00000259278	0.13605
ENSG00000241105	0
ENSG00000215037	0
ENSG00000226690	0.67119
ENSG00000213100	0.072514
ENSG00000250375	0
ENSG00000070019	0.080362
ENSG00000159784	0.13935
ENSG00000151963	8.4544
ENSG00000260863	0
ENSG00000125895	5.9323
ENSG00000206790	6.8076
ENSG00000197658	0.036584
ENSG00000257341	0.81881
ENSG00000281026	3.234
ENSG00000159352	164.7383
ENSG00000276050	0
ENSG00000174992	0.18703
ENSG00000130751	11.8477
ENSG00000270302	0.50469
ENSG00000244234	0.037179
ENSG00000204296	0
ENSG00000232292	0
ENSG00000234795	0.21995
ENSG00000254722	0
ENSG00000249866	0
ENSG00000275934	0
ENSG00000135334	166.17
ENSG00000205625	0.82419
ENSG00000124900	0
ENSG00000061938	7.3694
ENSG00000123131	231.9673
ENSG00000252339	19.7355
ENSG00000224334	0.099218
ENSG00000268575	1.3708
ENSG00000212392	0
ENSG00000250402	0.1217
ENSG00000247363	0.79571
ENSG00000198284	0
ENSG00000250885	0.38234
ENSG00000201788	0
ENSG00000138463	14.9333
ENSG00000185304	1.2444
ENSG00000257851	0.25226
ENSG00000259305	5.2666
ENSG00000222880	0
ENSG00000278014	7.5729
ENSG00000271048	0.31655
ENSG00000266072	7.5665
ENSG00000132463	191.227
ENSG00000143353	38.5627
ENSG00000141985	66.8721
ENSG00000239405	0.42334
ENSG00000232439	2.3057
ENSG00000008300	6.8198
ENSG00000227463	0.69468
ENSG00000138758	64.9984
ENSG00000216859	0
ENSG00000265956	0
ENSG00000132031	167.6341
ENSG00000237951	0.1736
ENSG00000255468	18.4986
ENSG00000239888	0.80487
ENSG00000204434	0.021876
ENSG00000274177	0
ENSG00000258114	0.73577
ENSG00000251148	0
ENSG00000109255	0.11934
ENSG00000272240	9.8491
ENSG00000261636	0
ENSG00000240424	0.32647
ENSG00000200597	1.5348
ENSG00000207563	14.4274
ENSG00000178719	81.2681
ENSG00000258597	0.32725
ENSG00000224844	1.2838
ENSG00000146731	397.6392
ENSG00000201815	0
ENSG00000235568	0.25558
ENSG00000256660	0
ENSG00000138326	4875.024
ENSG00000280345	10.2771
ENSG00000254277	0.35989
ENSG00000276707	0.085054
ENSG00000229427	0.28107
ENSG00000238697	0
ENSG00000264765	0
ENSG00000236760	3.0177
ENSG00000232949	0
ENSG00000226272	0.092443
ENSG00000227973	1.326
ENSG00000100979	24.1355
ENSG00000225107	0
ENSG00000274204	0.1051
ENSG00000248136	0
ENSG00000262262	0
ENSG00000049239	13.5435
ENSG00000164086	6.3071
ENSG00000258624	0
ENSG00000165304	47.6958
ENSG00000236194	1.1504
ENSG00000279836	0.16551
ENSG00000200624	0.47395
ENSG00000272750	0.70491
ENSG00000144741	23.6276
ENSG00000179157	0.094887
ENSG00000178338	14.4375
ENSG00000223653	2.054
ENSG00000184702	1.499
ENSG00000200058	0
ENSG00000277333	0.011894
ENSG00000270367	0.032763
ENSG00000228236	0
ENSG00000265391	7.7524
ENSG00000242362	0
ENSG00000170485	68.4129
ENSG00000280855	0
ENSG00000238724	12.5195
ENSG00000254787	0.37772
ENSG00000231758	0.11871
ENSG00000252850	0
ENSG00000206908	1.7769
ENSG00000047249	42.3746
ENSG00000226782	0.47613
ENSG00000266729	1.4944
ENSG00000273013	0.3739
ENSG00000124570	80.8562
ENSG00000261071	0.92305
ENSG00000250467	0
ENSG00000146350	3.9043
ENSG00000211858	0
ENSG00000206882	0
ENSG00000257433	2.1863
ENSG00000232950	0
ENSG00000260955	2.9485
ENSG00000269858	48.5569
ENSG00000227045	3.0261
ENSG00000011028	0.15149
ENSG00000265538	0
ENSG00000151006	4.4785
ENSG00000253596	0.1177
ENSG00000244326	12.777
ENSG00000225591	1.2203
ENSG00000254814	0.79405
ENSG00000249958	0.1586
ENSG00000169057	29.2562
ENSG00000226929	0
ENSG00000080573	0.025265
ENSG00000240006	0.97653
ENSG00000258179	0
ENSG00000251093	0.27886
ENSG00000279271	0.82323
ENSG00000212001	12.5549
ENSG00000224426	0.27537
ENSG00000240489	0.68914
ENSG00000273523	0.11529
ENSG00000261581	0
ENSG00000282793	4.7522
ENSG00000166140	26.7321
ENSG00000250977	0
ENSG00000058600	181.9405
ENSG00000257943	0.25131
ENSG00000222972	0
ENSG00000177030	23.0722
ENSG00000278106	0
ENSG00000238279	1.5541
ENSG00000231193	0.14581
ENSG00000217067	0
ENSG00000262919	11.066
ENSG00000281628	2.5941
ENSG00000259371	0.64397
ENSG00000253623	0.63322
ENSG00000248767	0
ENSG00000232411	1.5481
ENSG00000227555	0.19808
ENSG00000276652	0
ENSG00000118655	9.7988
ENSG00000101986	19.5768
ENSG00000103544	5.2346
ENSG00000142168	291.6264
ENSG00000243135	0.70464
ENSG00000229009	0
ENSG00000170312	203.3207
ENSG00000221807	3.8441
ENSG00000278080	0.87958
ENSG00000168887	31.0983
ENSG00000274269	2.1955
ENSG00000258206	0
ENSG00000197185	0
ENSG00000267476	1.468
ENSG00000202023	0
ENSG00000137364	32.1147
ENSG00000173482	69.161
ENSG00000260390	0
ENSG00000261728	4.9839
ENSG00000258689	0.55892
ENSG00000256752	0
ENSG00000279781	0.48291
ENSG00000212511	0
ENSG00000221781	0
ENSG00000196189	0.57178
ENSG00000201907	0
ENSG00000102393	43.2558
ENSG00000175857	0.1338
ENSG00000180139	0.68901
ENSG00000165970	0
ENSG00000171492	80.0961
ENSG00000252432	2.8144
ENSG00000226364	2.6448
ENSG00000275461	0
ENSG00000233723	0.16139
ENSG00000124257	5.9332
ENSG00000178503	0
ENSG00000182141	9.4553
ENSG00000238789	0
ENSG00000264857	3.5602
ENSG00000236852	0.059592
ENSG00000259881	0
ENSG00000240490	1.1556
ENSG00000254369	0.81429
ENSG00000160813	20.9676
ENSG00000248228	0
ENSG00000188677	0.42979
ENSG00000267503	0.37052
ENSG00000171700	4.2856
ENSG00000278590	2.4787
ENSG00000185507	1.5627
ENSG00000258716	0.025877
ENSG00000279928	0.25671
ENSG00000234469	0.060853
ENSG00000267986	1.1039
ENSG00000272842	3.5991
ENSG00000239981	0
ENSG00000265000	0.086507
ENSG00000253178	1.0572
ENSG00000255561	3.5036
ENSG00000274270	0.22768
ENSG00000277425	1.9801
ENSG00000228328	0.051737
ENSG00000263666	3.7436
ENSG00000123066	28.3415
ENSG00000185760	0.9582
ENSG00000223745	27.0604
ENSG00000258690	0.18271
ENSG00000280947	14.3791
ENSG00000254879	0.95717
ENSG00000252942	4.0891
ENSG00000226874	3.8358
ENSG00000275971	0
ENSG00000224008	0.11058
ENSG00000106541	92.3805
ENSG00000235095	0.02654
ENSG00000212066	0
ENSG00000207090	5.1832
ENSG00000278737	0.94704
ENSG00000273588	0.19234
ENSG00000201342	4.0342
ENSG00000229520	0
ENSG00000163346	20.3373
ENSG00000234979	0
ENSG00000206974	5.3792
ENSG00000183397	6.9801
ENSG00000113088	0
ENSG00000264292	5.1932
ENSG00000130935	126.1712
ENSG00000213658	6.9769
ENSG00000253688	0.25421
ENSG00000276234	14.1762
ENSG00000123576	0
ENSG00000253205	0
ENSG00000251751	0
ENSG00000254906	0
ENSG00000230659	0.2047
ENSG00000091513	3899.9235
ENSG00000177822	0.26506
ENSG00000204471	0
ENSG00000163497	0
ENSG00000225683	0
ENSG00000110713	121.1913
ENSG00000272397	0.043329
ENSG00000119938	18.3795
ENSG00000279363	0
ENSG00000154065	0.64817
ENSG00000200151	0
ENSG00000270460	0.36998
ENSG00000223180	0
ENSG00000198468	13.8623
ENSG00000273615	2.462
ENSG00000235122	1.1687
ENSG00000224518	0
ENSG00000212576	2.1618
ENSG00000282885	0.68539
ENSG00000244392	0
ENSG00000164715	30.8632
ENSG00000266822	9.4388
ENSG00000205809	4.7035
ENSG00000137221	34.8283
ENSG00000254880	0
ENSG00000275043	0
ENSG00000136710	24.9538
ENSG00000264439	46.6121
ENSG00000259463	0.57182
ENSG00000280382	0.68812
ENSG00000252497	0
ENSG00000217159	1.5012
ENSG00000243227	0.53265
ENSG00000238251	0.38421
ENSG00000068305	51.2979
ENSG00000253715	1.0614
ENSG00000274927	0.046599
ENSG00000225710	0.21087
ENSG00000248859	0
ENSG00000269951	11.3475
ENSG00000203280	4.7744
ENSG00000113249	13.4841
ENSG00000278172	0.66195
ENSG00000168333	0
ENSG00000223327	0
ENSG00000204618	1.8601
ENSG00000184956	0.10973
ENSG00000281694	0
ENSG00000218351	0
ENSG00000260482	0.31339
ENSG00000256844	0
ENSG00000282912	0.51219
ENSG00000200661	0
ENSG00000267568	0.98598
ENSG00000277007	1.2445
ENSG00000133136	0
ENSG00000242036	0
ENSG00000007952	0.38917
ENSG00000249002	0
ENSG00000252524	0
ENSG00000249485	0.096857
ENSG00000149089	42.3158
ENSG00000275553	0
ENSG00000236944	0.30181
ENSG00000231312	30.0495
ENSG00000260629	0
ENSG00000281721	0
ENSG00000234441	0
ENSG00000255653	0
ENSG00000170515	413.1952
ENSG00000250021	15.6788
ENSG00000229585	2.9359
ENSG00000223837	13.9294
ENSG00000232058	0
ENSG00000141012	15.0237
ENSG00000184575	222.029
ENSG00000248294	0
ENSG00000230121	0.996
ENSG00000227082	0.049032
ENSG00000211895	0.0486
ENSG00000147099	14.9217
ENSG00000221900	0
ENSG00000165462	0
ENSG00000105641	0.083145
ENSG00000138660	115.5024
ENSG00000238908	2.2972
ENSG00000166394	1.0816
ENSG00000204053	0
ENSG00000214541	0.54147
ENSG00000258782	0.098157
ENSG00000144182	10.3466
ENSG00000212158	3.5685
ENSG00000256399	0.30533
ENSG00000233250	7.5216
ENSG00000207182	0
ENSG00000277491	2.5014
ENSG00000156639	328.072
ENSG00000278829	1.8961
ENSG00000266887	7.9821
ENSG00000271743	0.98332
ENSG00000229612	0
ENSG00000268221	0
ENSG00000097046	16.4311
ENSG00000187953	12.8771
ENSG00000158882	21.3312
ENSG00000181552	0.076059
ENSG00000276326	0
ENSG00000198843	77.3375
ENSG00000170948	0
ENSG00000264384	3.2672
ENSG00000237717	0
ENSG00000251843	0
ENSG00000186184	247.2276
ENSG00000230631	0
ENSG00000225775	0
ENSG00000274872	7.8438
ENSG00000171903	8.7393
ENSG00000272006	8.9373
ENSG00000283093	0
ENSG00000267030	0.19934
ENSG00000260064	0.077737
ENSG00000235214	2.0668
ENSG00000137038	29.12
ENSG00000005379	0.54794
ENSG00000272489	1.4987
ENSG00000279455	0
ENSG00000200243	2.1519
ENSG00000270552	0
ENSG00000282977	0.90454
ENSG00000254972	14.2204
ENSG00000233760	0
ENSG00000207692	0
ENSG00000275135	0
ENSG00000259555	0.26159
ENSG00000134046	32.0572
ENSG00000171954	0.040184
ENSG00000248831	0
ENSG00000184402	24.2409
ENSG00000225802	0
ENSG00000176723	0.10604
ENSG00000243319	0.035779
ENSG00000271298	0
ENSG00000278264	0
ENSG00000253807	0.7178
ENSG00000257052	0.78794
ENSG00000065320	0.10846
ENSG00000213860	3.9189
ENSG00000223419	0
ENSG00000272516	0.26166
ENSG00000132965	1.9695
ENSG00000281786	0
ENSG00000260574	2.5426
ENSG00000246448	2.2877
ENSG00000083290	0.70338
ENSG00000186645	0.34087
ENSG00000207839	0
ENSG00000233907	2.2969
ENSG00000200753	0
ENSG00000166927	0.16321
ENSG00000049192	2.147
ENSG00000263220	0.87523
ENSG00000226548	0.6052
ENSG00000275645	2.2042
ENSG00000237152	0.73786
ENSG00000252616	0
ENSG00000249577	0
ENSG00000230186	0.10231
ENSG00000231404	0.13283
ENSG00000240674	0
ENSG00000187957	0.015236
ENSG00000180871	0.61786
ENSG00000201016	0
ENSG00000162241	3.9857
ENSG00000224045	0
ENSG00000130706	106.4195
ENSG00000201499	7.3272
ENSG00000229677	0.50519
ENSG00000278774	2.8e-05
ENSG00000260601	1.4282
ENSG00000255745	11.6087
ENSG00000223929	0
ENSG00000115145	36.5457
ENSG00000211987	0
ENSG00000253242	0
ENSG00000230213	0
ENSG00000047410	94.8583
ENSG00000198081	16.6234
ENSG00000188100	0
ENSG00000187191	0
ENSG00000177868	39.3772
ENSG00000249604	0.25619
ENSG00000123415	32.1
ENSG00000263730	0
ENSG00000101203	0.2085
ENSG00000182463	1.484
ENSG00000237662	0
ENSG00000230696	0.70289
ENSG00000258874	0
ENSG00000242638	3.838
ENSG00000279037	0
ENSG00000267095	0.14999
ENSG00000198022	0
ENSG00000166546	27.3653
ENSG00000235279	0
ENSG00000261347	0.51686
ENSG00000174951	10.1222
ENSG00000207274	0
ENSG00000256371	0
ENSG00000233342	0
ENSG00000277583	0
ENSG00000229704	0.14082
ENSG00000199334	0.47395
ENSG00000266979	0.25219
ENSG00000140022	8.7393
ENSG00000219699	0
ENSG00000243830	0.13286
ENSG00000280056	0
ENSG00000252051	3.8013
ENSG00000227201	0.079035
ENSG00000236471	1.7645
ENSG00000145088	12.1399
ENSG00000225867	0.20155
ENSG00000251935	0.82712
ENSG00000274964	0.97988
ENSG00000276418	1.1838
ENSG00000248896	4.4992
ENSG00000258901	0
ENSG00000176788	0.06248
ENSG00000197880	0.37901
ENSG00000267122	0.22151
ENSG00000109107	44.4338
ENSG00000260156	1.5815
ENSG00000234088	0.23389
ENSG00000197226	50.5497
ENSG00000279547	0
ENSG00000112144	24.5501
ENSG00000235306	0
ENSG00000256518	0
ENSG00000277610	2.7501
ENSG00000196715	45.5752
ENSG00000233852	1.5298
ENSG00000207784	0
ENSG00000275227	10.6596
ENSG00000254015	0
ENSG00000226010	0.062837
ENSG00000166165	58.7173
ENSG00000105559	11.1982
ENSG00000133703	33.5314
ENSG00000137094	8.0384
ENSG00000242073	0.42516
ENSG00000264503	0
ENSG00000118007	22.7872
ENSG00000259647	0.16782
ENSG00000273773	0
ENSG00000226493	0.88121
ENSG00000252561	0
ENSG00000249159	3.2027
ENSG00000248923	0.59591
ENSG00000236981	0
ENSG00000117593	42.7517
ENSG00000278356	1.8172
ENSG00000234115	0.13491
ENSG00000175497	1.3496
ENSG00000267632	4.0135
ENSG00000232661	0
ENSG00000164815	29.9732
ENSG00000206593	0
ENSG00000271270	13.6306
ENSG00000113532	0.090425
ENSG00000255690	0.22072
ENSG00000124422	135.4056
ENSG00000207811	0
ENSG00000221008	0
ENSG00000265249	26.0583
ENSG00000263312	0.16037
ENSG00000242100	0.14484
ENSG00000202273	0
ENSG00000251370	0
ENSG00000089737	166.4288
ENSG00000273800	0
ENSG00000069998	0.097775
ENSG00000164900	0.10608
ENSG00000118900	33.3074
ENSG00000263795	0
ENSG00000240766	1.7772
ENSG00000226520	0
ENSG00000247732	0
ENSG00000282021	0.67017
ENSG00000087250	0
ENSG00000250205	0
ENSG00000224137	0.16365
ENSG00000249669	0.35658
ENSG00000266441	0
ENSG00000271417	0.079006
ENSG00000162825	32.3559
ENSG00000235790	1.8096
ENSG00000212195	2.8338
ENSG00000144644	1.1942
ENSG00000281905	21.4686
ENSG00000203805	0.085435
ENSG00000234625	0
ENSG00000278866	0
ENSG00000255837	1.0719
ENSG00000206620	0
ENSG00000222683	0
ENSG00000229769	0
ENSG00000173715	20.6725
ENSG00000122432	2.8575
ENSG00000264058	0
ENSG00000259082	0
ENSG00000178187	0.1363
ENSG00000169594	0
ENSG00000253334	0.6874
ENSG00000248478	3.4605
ENSG00000202300	0
ENSG00000230305	0
ENSG00000269570	0.63574
ENSGR0000230542	0.086367
ENSG00000204237	9.7247
ENSG00000258966	0
ENSG00000241392	1.0862
ENSG00000237754	1.2711
ENSG00000230788	0
ENSG00000251880	40.6866
ENSG00000223995	0.31544
ENSG00000279129	0.2815
ENSG00000164434	0.085701
ENSG00000267187	0
ENSG00000272043	3.0477
ENSG00000239182	5.9369
ENSG00000261439	0.050459
ENSG00000228578	0
ENSG00000207366	0
ENSG00000277675	0.74629
ENSG00000214725	3.1636
ENSG00000201618	0
ENSG00000089356	0.43272
ENSG00000164002	17.0797
ENSG00000199426	0
ENSG00000221492	48.2124
ENSG00000119446	49.4317
ENSG00000266951	0.76299
ENSG00000231980	0.13696
ENSG00000162444	16.0141
ENSG00000280148	0.047027
ENSG00000252143	1.563
ENSG00000256463	0.01305
ENSG00000226075	0.10916
ENSG00000122483	22.29
ENSG00000248505	0.056474
ENSG00000100911	284.2664
ENSG00000241539	0.23621
ENSG00000259592	0.30029
ENSG00000201592	0
ENSG00000160886	0.18727
ENSG00000248988	0.10462
ENSG00000230815	0.45128
ENSG00000225959	0
ENSG00000128346	10.6839
ENSG00000111801	3.467
ENSG00000120697	43.7592
ENSG00000267214	0.24726
ENSG00000142273	2.0559
ENSG00000234060	0.27924
ENSG00000255272	0
ENSG00000270736	0
ENSG00000134508	43.6441
ENSG00000267697	0
ENSG00000279639	0
ENSG00000200427	0
ENSG00000244668	1.2038
ENSG00000277702	26.9311
ENSG00000125861	0.13538
ENSG00000177023	0
ENSG00000233944	0
ENSG00000216663	0
ENSG00000275319	0.84543
ENSG00000199936	0
ENSG00000263377	3.1854
ENSG00000249131	0.49067
ENSG00000228039	0
ENSG00000226102	0.14447
ENSG00000242165	1.8739
ENSG00000176907	171.946
ENSG00000252653	0
ENSG00000188529	148.3764
ENSG00000108175	25.0777
ENSG00000164053	8.6195
ENSG00000169548	8.8056
ENSG00000254081	0.1962
ENSG00000234207	0
ENSG00000278448	1.6063
ENSG00000229231	0
ENSG00000214160	51.2342
ENSG00000162063	16.0893
ENSG00000271362	0
ENSG00000101457	76.5497
ENSG00000267724	0.91045
ENSG00000260758	0
ENSG00000094916	24.4412
ENSG00000206685	8.4655
ENSG00000281850	0
ENSG00000243477	5.5334
ENSG00000116580	26.0287
ENSG00000139287	2.3458
ENSG00000196502	108.0978
ENSG00000239839	0.26438
ENSG00000181171	0.043032
ENSG00000263404	3.5855
ENSG00000237336	0.31061
ENSG00000253399	0.43316
ENSG00000274491	0
ENSG00000279640	0.67921
ENSG00000225394	0
ENSG00000275829	0
ENSG00000230250	0
ENSG00000165591	4.6691
ENSG00000187653	0
ENSG00000091157	12.0283
ENSG00000279074	4.679
ENSG00000256045	0.083046
ENSG00000221074	5.9506
ENSG00000270171	0.24532
ENSG00000228040	1.3771
ENSG00000263887	0.047314
ENSG00000271509	0
ENSG00000266533	0
ENSG00000196242	0
ENSG00000233499	0
ENSG00000104835	22.8272
ENSG00000254591	0
ENSG00000231562	0
ENSG00000173213	2.6085
ENSG00000233016	18.9377
ENSG00000150667	0.39456
ENSG00000234717	0.61615
ENSG00000278958	0.64524
ENSG00000103066	19.2054
ENSG00000206712	178.271
ENSG00000185638	0
ENSG00000178279	0
ENSG00000171603	51.8602
ENSG00000227924	0
ENSG00000125817	22.4531
ENSG00000148187	53.2014
ENSG00000236145	1.0784
ENSG00000255929	0
ENSG00000250271	1.9764
ENSG00000264030	1.8646
ENSG00000269662	0
ENSG00000205494	0
ENSG00000225421	0.171
ENSG00000196553	0.20705
ENSG00000263914	0
ENSG00000251972	0
ENSG00000253426	0.22909
ENSG00000141469	0.30377
ENSG00000267279	0
ENSG00000152359	38.4364
ENSG00000101076	161.8492
ENSG00000265342	1.5354
ENSG00000244130	0
ENSG00000260193	0.72106
ENSG00000179299	0.73975
ENSG00000157087	0.34132
ENSG00000277767	2.0111
ENSG00000207458	2.4046
ENSG00000182993	4.5099
ENSG00000233526	0
ENSG00000228550	0
ENSG00000270681	1.7027
ENSG00000272135	0
ENSG00000275830	0
ENSG00000188199	1.0286
ENSG00000238109	0.30933
ENSG00000165060	61.4934
ENSG00000226167	1.2238
ENSG00000259201	0.3221
ENSG00000275264	0
ENSG00000144847	0.33906
ENSG00000171222	17.6053
ENSG00000173918	1.5633
ENSG00000241511	0.81948
ENSG00000236655	0
ENSG00000271993	1.1344
ENSG00000106012	4.4752
ENSG00000201684	1.8287
ENSG00000250781	0.3322
ENSG00000268471	3.9139
ENSG00000118058	24.6806
ENSG00000204482	0.95373
ENSG00000158406	2.39
ENSG00000255364	0.16739
ENSG00000232335	0.70457
ENSG00000276576	0.21302
ENSG00000158019	46.7003
ENSG00000266088	2.2089
ENSG00000270828	0.47155
ENSG00000221611	10.8599
ENSG00000260220	0.095951
ENSG00000230881	0
ENSG00000251044	0
ENSG00000179981	4.3091
ENSG00000258010	0.64975
