"Gene.name"	"SRR2153293"	"SRR2153295"	"SRR2153297"	"SRR2153299"	"SRR2153301"	"SRR2153303"	"SRR2153305"	"SRR2153307"	"SRR2153309"	"SRR2153311"	"SRR2153313"	"SRR2153315"	"SRR2153317"	"SRR2153320"
"Taf1"	311.9122	440.5583	347.0127	54.0709	280.294294	317.6527	247.6682	413.2152	74.83558	298.4637	249.46004	346.4351	315.8501	263.0566
"Taf10"	237.017	430.242	185.111	278.41	249.554	235.145	200.932	207.779	304.916	218.016	170.206	175.836	199.624	216.346
"Taf11"	312.1129	448.4831	289.747	337.4171	229.649	261.8246	209.9237	282.484	309.7676	298.4359	201.995	233.0557	265.4137	280.1001
"Taf12"	388.288	557.062	398.758	472.815	341.387	314.262	313.311	389.744	347.865	330.39	286.052	318.549	350.422	387.715
"Taf13"	49.5767	87.198	55.8787	99.5189	55.0174	80.2274	33.5122	52.0006	50.7486	30.1345	47.907	52.9592	50.3706	52.6717
"Taf15"	414.8073	643.522	467.9006	501.355	362.0578	514.354	342.6493	423.2553	479	633.151	273.9957	343.1006	410.183	386.2134
"Taf1a"	138.0109	272.8282	151.9221	142.0212	106.1362	123.5421	110.6515	172.0159	123.2622	143.1614	99.1327	136.5563	139.10841	137.0396
"Taf1b"	82.5203	190.55	82.7712	68.86124	56.1597	105.11362	33.8457	74.8477	88.0217	59.46249	90.737	81.43665	104.485	71.852
"Taf1c"	84.7443	162.632	29.538	163.938	110.6	92.5491	91.3865	49.7725	116.3	73.1011	95.9274	58.247	119.886	88.3633
"Taf1d"	22.96775	27.64617	11.865057	6.400146	16.761062	26.44884	15.4477	13.7078	2.73483	11.357268	15.58242	18.04302	18.56845	14.2494
"Taf2"	213.562	377.151	205.611	104.08	232.108	217.283	165.419	226.227	131.482	187.26	166.445	201.996	225.113	225.409
"Taf3"	181.00978	282.33875	149.40665	196.21855	181.99951	176.00189	135.9999192	144.97855	117.20597	134.47347	138.9998	144	144.9999	139.9998
"Taf4"	173.4734	340.1652	178.0660148608	141.6849	129.296	188.2394	144.041	154.47500391424	180.2658	123.5835	145	142.8501	141.7456	186.005
"Taf4b"	64.99997	89	60	31	47	68.00003	49	55	40	60	40	42	49	56
"Taf5"	56	102	69	53	56	64	63	58	49	43	42	60	45	57
"Taf5l"	239	420.785	246.95981	226.0003	206.3450826372	237.721	223.9996	221.9996	214.0003	193.6741	198.9996	191.7973	192.5558	238
"Taf6"	562.009090782855	998.98660764221	524.15892407338	552.11370299	497.9417	531.8445124069	483.256040721259	496.28011208	522.53597	456.73635033158	448.099089842	482.209310698	554.3361090093	539.607826
"Taf6l"	51.3323	63.311	36.610915365	51.0381	43.19501	44.1552	37.2572	42.5145	37.38	41.9178	28.543	25.60185	43.5049	31.9954
"Taf7"	148	235	180	101	131	173	128	176	112	103	90	164	150	195
"Taf7l"	0	0	1	0	0	0	1	0	0	0	0	1	0	0
"Taf7l2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Taf8"	257.71467	394.808	242.87914	229.57997	187.596	234.16951	217.9528	249.37588	235.9355	185.222	142.562	240.8436	181.3774	223.05
"Taf9"	0	45.67483	32.80897	2.7259	10.73675	12.2735	8.42099	21.32692	9.65721	12.02121	19.3601365349	43.77601	26.29366	15.49626
"Taf9b"	283	394	248	185	196	196	165	245	139	232	231	199	182	228
"Tafa1"	0	0	3.00081	0	0	0	0	1.00025	0	0	0	1.00019	0	0
"Tafa2"	0	0	0	0	0	0	0	0	0.0001392268	0	0	0	0	0
"Tafa3"	144	258	153.34	89	105	137.436	132	104	134	149	95	80	123	134.563
"Tafa4"	12	11	13	6	5	3	13	6	3	2	10	6	8	7
"Tafa5"	42	179	99	117	88	87	63	120	88	49	47	78	69	129
"Tagap"	8.86335	22.059	13.5429	7.48823	10.8967	6.17581	9.82859	26.7578	21.1308	9.30307	4.8121	7.88326	9.65748	6.1487
"Tagap1"	296.596	533.944	332.439	342.367	329.643	338.188	257.383	304.237	319.419	368.495	281.918	272.003	292.285	322.046
"Tagln"	506.4591	1346.9684	1462.7607	1623.8203	559.7229	696.5831	562.6421	3295.5	850.949	509.12551	432.9261	642.2544	636.4166	1627.6602
"Tagln2"	272.5419	667.96201	312.20376	453.576	353.6107	244.3117	201.29199	402.6229	668.654	209.7409	228.6404	261.441	413.055	324.6346
"Tagln3"	6	9	5	6	2	5	3	3	6	3	3	7	3	3
"Tal1"	26	69.99998	41.99998	47	33.00005	35.99995	22.999960117514	39.0000466	98.99998	18	37	27.00004	36	37.00002
"Tal2"	47	38.9596	21	18	7	22	11	23	44	33.0021	23	18.3888	18.0013	14
"Taldo1"	1004.22694	1812.45465	1050.19123	1398.98744	928.369	859.013	769.931	1102.9661	1276.8562	850.596	769.459	786.25094	933.792	961.869
"Tamm41"	55.23142	111.846	74.6276	82.044	57.0525000500128	56.6799	66.54431	71.93032	83.95766	56.8725	36.41156	60.1315	60.64744	52.98932
"Tanc1"	163.2734	367.043	179.8085395	65.4328	150.39405	216.2411	177.4515	205.7831	53.1193	176.2747	123.1644	120.42598	213.8655	132.05769
"Tanc2"	104.27046	229.81135	164.18351	122.225	181.89269	153.5625	98.97487	165.10775	54.00058	136.964	119.64848	97.849807	176.365	109.595750170607
"Tango2"	522.01606	873.53372	587.51774	392.31032	403.652076	623.43628	444.97748	579.66578	603.29372	420.0766	423.820602	571.10146	314.98404028821	400.99256
"Tango6"	212.99977	390.99963	213	169.99991	170	189	168	191.99993	147	193	177	155	202	182.99952
"Tank"	283.0792	407.5689	327.1109	144.58753	214.8304	223.4038	227.6269	301.051100260201	194.7008	207.66425536	203.4695	225.2295	216.1694	290.5480198
"Taok1"	937	1720.001	1014.0001	465.0001	926	1001	749.0001	1047	505.0003	829	746.9995	831	813.0004	902
"Taok2"	679.415	1270.983	723.9577	569.539	607.241	708.1101	535.6333	781.7817	476.645	605.5065	578.8243	540.7287	631.269	635.7469
"Taok3"	96.76149	143.9015812	70.30677	99.2649	128.55134	83.88761	69.2897313221	111.0846	125.859797	77.68752	76.5832	68.72315	83.4034	58.04851
"Tap1"	53.8941	101.6773	59.81126	66.70193	58.2183	50.8504	31.22907	146.64406	121.017	52.1769	57.7973	32.19716	52.9584	32.36963
"Tap2"	32.166308	68.0611	37.241682	39.8955	25.02127	32.526317	47.9267114	56.167908	42.309325	22.6096	34.9246	21.6936	38.2596	19.601801
"Tapbp"	355.940374	761.16277	429.59085	721.71	352.41741	374.9845	278.9475	654.958366	625.163	319.379	292.61437	258.84724	425.731	347.5694
"Tapbpl"	75.3311	169.409	104.378	90.0089	85.6559	52.0107	61.9198	119.052	88.4879	70.2564	73.1711	59.2214	84.7435	80.0875
"Tapt1"	976.115	1679.29	1007.5	491.279	866.427	690.914	721.734	994.514	354.681	825.5	568.485	870.724	815.878	1010.9
"Tarbp1"	208	363	206	116	184	168	178	186	92	147	135	165	183	198
"Tarbp2"	297.82769	495.28507	258.27464198	422.362545	270.370368771	236.08527	243.560178	223.738693	342.0136	239.88025	258.22537501	216.67401	263.6555	287.25345
"Tardbp"	1602.0007205505	2523.02556018594	1552.40945081767	1287.9517398	1182.3006265376	1492.53080445	1396.441075987	1897.15820132063	1393.52041827	1459.94177162973	1148.41729994067	1443.25245550862	1503.520028	1457.98725412184
"Tarm1"	2	3.00055	0	1.00207	3.00261	0	2	1	4	2	0	0	1.00043	0
"Tars"	955.143	1109.85	737.169	665.704	590.874	839.302	607.577	762.74	508.221	1164.59	434.199	666.757	670.485	675.325
"Tars2"	380.82028165709	587.70816	364.0298014	483.72094	259.98227	349.19504	263.7924	294.88418	420.882320747	312.98086	253.55544	294.84384	316.84234	285.642500030157
"Tarsl2"	1343.04	2004.24	1187	1031.94	1186.49	1130.62	1135.91	1044.42	809.924	871.973	990.853	934.759	1087	1203
"Tas1r1"	26	39	36	46	20	16	18	17	31	20	25	21	21	24
"Tas1r2"	0	2	1	1	0	0	0	0	0	0	0	0	0	0
"Tas1r3"	18.3348	32.4646	25.1811	14.0036	28.0689	27.1902	12.1932	26.3825	9.10881	17.2928	17.1487	18.0713	24.1757	14.1975
"Tas2r102"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tas2r103"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tas2r104"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tas2r105"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tas2r106"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tas2r107"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tas2r108"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tas2r109"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tas2r110"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tas2r113"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tas2r114"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tas2r115"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tas2r116"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tas2r117"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tas2r118"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tas2r119"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tas2r120"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tas2r121"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tas2r122"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tas2r123"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tas2r124"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tas2r125"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tas2r126"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tas2r129"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tas2r130"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tas2r131"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tas2r134"	1	0	1	0	1	0	0	1	3	0	1	0	1	0
"Tas2r135"	0	1	1	1	0	1	0	0	0	1	0	2	0	0
"Tas2r136"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tas2r137"	1	0	0	0	0	0	0	0	0	1	1	0	0	0
"Tas2r138"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tas2r139"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tas2r140"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tas2r143"	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"Tas2r144"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tasor"	215.8663	382.2413	237.1492	107.3726	159.0641	220.0917	174.8038	320.5108	164.5968	211.2444	129.376564	205.9032	241.2471	184.41658
"Tasor2"	308.3224	495.525	298.4873	82.1811	267.31921	291.25252	238.3889	351.7959	92.244	211.4723	237.05656	289.1088	268.6434	244.5703
"Tasp1"	112.96010485296	148.6661	99.1975	103.5748	89.9792	83.9854	102.49131956	95.578900165924	83.7373	88.9149	72.630219008	99.6554	94.0837	96.011976
"Tat"	102	172.00033	159.00017	104.99999	95	90	93.99999	87.00004	41.99996	42.00003	38	41	52	74
"Tatdn1"	172.85662	251.95015	200.19569	120.225	132.91287	150.42232	151.77299	113.31273	155.18592	139.69563	136.04368	152.89212	153.90732	118.62138
"Tatdn2"	314.000044303	625.9996	386.000400041746	563.0005	437.00022049	313.000300020225	290.99958	351.99987	360.99976	219.99971	317.9998	323.00016	344.0003	367.99965
"Tatdn3"	131.79998	210.1645	131.54182	67.1136	102.086	101.9195	112.35795	146.6755	137.93735	124.84855	94.78129	94.242	109.45449	141.933
"Tax1bp1"	1561.6833	2648.08227	1621.09827	1368.16	1272.90636	1433.77	1276.23	1798.16771	1344.65	1186.65	1130.22	1386.03	1423.46	1454.07
"Tax1bp3"	116.0583	267.4435	157.2497	127.0388	125.3875	142.5691	113.32174	183.3880838	201.5345	100.8119	104.2512	107.3182	115.3765	150.3427
"Taz"	573.45432	893.90645	626.88727	791.09587	433.9683005	551.93301	475.51777	689.73894	717.74962	534.4792	423.830040560397	494.0411	498.5986	544.02006
"Tbata"	5.12827	10.09376	2.12749	8.82934	0	5.66794	3.00708	5.637475	2.31182	6.21483	1.10394	3.01845	3.00892	2.17738
"Tbc1d1"	770.680336	1883.224	959.8139291356	205.9892611667	895.213	547.49884	664.9242	764.54138	562.8247	409.75632	376.3937	419.1322	617.94755	1623.49397
"Tbc1d10a"	61.8682	130.057	74.3301	66.8631	57.9733	69.9866000120763	60.7244000257727	91.7085	68.0406	60.3999	53.2025000260563	63.2934000113774	68.1938	45.9577
"Tbc1d10b"	368.08625	663.1323	375.30559	669.2715	322.685	431.03911	328.2075	297.1399	453.313	377.75	293.29900412249	319.30911	337.58895	372.58228
"Tbc1d10c"	0	8.33104	0	4.96582	0	0	0	11.336672	14.5528	2.55594	5.66874	3.0152	1.376792	0
"Tbc1d12"	56	118	57	35	84.00002	77.000010011	57	73	64	55	60	57.99996	86	72
"Tbc1d13"	207.186	416.367	219.226	257.291	231.775	245.749	205.936	275.36	234.815	179.349	162.244	158.776	208.489	215.996
"Tbc1d14"	243.804492757	485.464400133765	309.19631852918	201.128560790007	289.5705909	276.20203302329	211.66783003508	309.7734626868	226.806380494859	245.83009955108	230.397506035391	277.214347127534	252.029755494802	263.21236788207
"Tbc1d15"	449.109	790.909	524.623	401.137	405.39	478.917	383.531	488.853	362.208	407.378	365.646	413.339	445.135	449.109
"Tbc1d16"	666.0004	1209.9959	713.0002	661.00037	531.0004	559.9997	687.0004	688	230	499.0005	739.0001	639.0001	641.9996	580.9997
"Tbc1d17"	185.596	375.6064	236.4144	279.58056	177.80425	178.554	209.20136	170.864	141.741	207.37432	191.5506	177.54007	245.8732	170.82526
"Tbc1d19"	312.19	429.943	291.565	249.972	249.767	185.662	237.618	269.813	212.693	265.454	215.401	241.411	253.888	211.188
"Tbc1d2"	17.99995	35.00004	23.99998	27	21.00004	24.00001	26.00002	47.00001	35	19.99998	23	14.00005	21.99998	29
"Tbc1d20"	455.462	917.754	517.51441	577.00025	501.12798	527.049	445.0296	591.67939	398.337	498.366	362.993	437.997	538.77	477.74308
"Tbc1d21"	0	1	0	0	0	0	0	0	0	0	1	0	0	0
"Tbc1d22a"	295	563	302.99988	295	294	327	272	274	254	292	239	246	337	284
"Tbc1d22b"	187.803	353.544	185.997	197.942	165.516	144.634	177.599	128.25	121.794	120.474	149.065	127.229	161.17	188.624
"Tbc1d23"	322.24	579.383	369.99	236.7767	307.643	345.803	281.237	454.357	265.5055	260.462	267.664	327.299	307.742	347.102
"Tbc1d24"	147.2992	384.77692	247.2906526375	107.1608	198.8148	245.7613762629	152.056182092267	252.5926	124.7293	155.5011	170.6205	148.2219644289	175.289430326752	194.86110015664
"Tbc1d25"	31.07247	78.55055132	44	50.03617	45.03627	30.43534	36.03624	45.6968	29.6702	56	39.01968	48	58	35.6702
"Tbc1d2b"	125.00167	343.00195	180.86775	134.08086	184.91696	152.867	131.00281	283.00278	225.0009	142.0037	195.00064	123.57584	210.00441	136.00108
"Tbc1d30"	5.30732	8.85242	4.07931	4.00067	3.830978	8.781605	5.000174	9.0019	5.00031	1.35971	2.415183	2.00016	10.3274	5.43879
"Tbc1d31"	69.12834	48.3877	44.8538	37.772	23.41463	76.70465	23.49123	55.37521	37.12111	199.1042	22.16776	17.98732	28.84559	35.64001
"Tbc1d32"	74.9159	118.126	75.9317	37	62	80	39	60.2034	48.6905	75.7931	62	52.9378	55.2557	44.9118
"Tbc1d4"	886.926308	1694.55	666.8328	231.9655	674.0962	823.763	860.1612	717.713	343.2019	800.9089	908.6097	926.663	803.4454	692.596
"Tbc1d5"	146.0083	335.418	171.1338	130.271	185.2384	203.1404	122.029	196.3385	120.1088	199.5656	136.1958	176.7174	174.6842	174.9237
"Tbc1d7"	236.66649	402.7766	241.98693	225.14508	223.78687	238.56444	184.24103	189.97442	226.3515878563	237.75826	158.7727624	194.59284	229.76098	242.76274
"Tbc1d8"	245.36	444.6146	298.1513	223.1479	207.9527	257.5315	245.5758	316.569	231.6066	241.4358	187.9623	157.8227	230.0901	213.6504
"Tbc1d8b"	152	253.276	169	63	164	124.689	122.173	179	57.082	104.285	130	127	162	130
"Tbc1d9"	11.2309	51.79997	17	25	28.077308174	20	22.99998	32.69017	23.585	15	18	23.585	44	28.99998
"Tbc1d9b"	504.792	1127.261	639	636.706	590.993	510.486	500.891	618.429	602	409.803	525.582	424.268	642.601	504.195
"Tbca"	258.747	462.867	282.51	170	252.266	242.247	186.363	305.865	379.5334	258.079	196.261	216	229.37	298
"Tbcb"	285.119	380.281	276.416	314.034	236.758	253.756	189.752	279.561	309.35	243.617	196.242	225.9	255.048	251.443
"Tbcc"	69	131	94	127	61	73	61	91	110	52	65	44	58	61
"Tbccd1"	84.49572	206.1233	121.06817	89.5484	83.0011	87.65051	88.93154	124.44734	127.2608	95.68679	73.276192533	64.2171	85.22488	86.9743
"Tbcd"	311.997	417.495	279.201	243.809	288.797	282.087	246.297	256.298	189.131	317.647	228.587	200.966	313.397	240.459
"Tbce"	300.649	417.07	235.057	136.607	170.797	235.74	171.968	254.569	183.898	230.453	197.937	192.43	195.648	202.806
"Tbcel"	400.0002	637.9995	396	220.00012	361.9997	471.0001	281.00015	334.0002	248	386.99971	324.00042	332.0004	290.0005	299.9999
"Tbck"	155.796	246.007	160.077	161.627	158.976	151.097	128.131	149.551	98.5803	176.168	114.632	117.339	116.889	129.698
"Tbk1"	314.966557	483.795	300.338	207.738	248.396	229.491	247.316	334.574	248.728	190.697	192.573	238.968	297.777	243.476
"Tbkbp1"	93.25780226054	193.71279	98.88670579471	200.28049	83.3748	96.50021	80	127.242138	135.4761127832	64.4826000160426	99.000000900168	68.06510104583	113.44537217235	80.94419304232
"Tbl1x"	318.907	504.077	378.527	239.017	292.641	297.982	287.629	436.927	175.374	370.045	282.906	297.128	337.671	286.689
"Tbl1xr1"	511.38061	752.278719	440.212682	360.94513	350.28189854	420.91087	357.00835	411.48536	286.21011	324.51943	316.017269	426.5547	422.301	517.742517174
"Tbl2"	145.56371	246.662	173.283	155.141	138.70083	158.595	117.536	193.8116	146.19397	150.08849	146.66679	149.44396	150.06568	133.69748
"Tbl3"	51.935	101.7513	63.6558	218.1765	32.9176	59.1096	39.9076	59.2013	109.8363	58.8653	38.4162	26.44211	48.4761	20.94746
"Tbp"	198.1975	331.8331	215.83948555	93.6057	127.70164	217.31656	128.6833	240.97326	145.643328	143.70131	153.26356	169.21224	154.7073	163.37123
"Tbpl1"	226.2713	348.4121	213.0031	248.1394	187.2403	215.9321	157.0384	204.7601	222.1064	194.8117	167.0263	198.3609	207.6729	170.3885
"Tbpl2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tbr1"	0	0	0	0	0	1	0	0	0	1	0	0	0	0
"Tbrg1"	330.458	439.075	382.751	368.096	275.47	273.636	269.175	305.196	385.846	317.66	230.416	300.985	242.381	301.087
"Tbrg4"	548.242	1139.493	611.601	414.21259	439.16122	604.73983	451.80375	513.1947	437.2641	513.389	286.27118953	517.88551	458.15403	609.465
"Tbx1"	47.00002	332.40675	121.56149	94	150.02152	88.6235	86.94526	221.6745	175.8689	21.18729	20	37.00003	40.1874	253.30483
"Tbx10"	0	1	0	0	0	0	0	0	1	1	0	0	0	0
"Tbx15"	4812.7195	8735.273	5198.5006	5074.4762	3822.1045	4003.24245	4126.2699	4691.11122	5925.49102	3830.259226	3967.26081	3731.30349	3334.17705	5401.05046
"Tbx18"	17.226	47.3722	22.0023	23.105	21.3365	24.3197	11.0002	38.0024	15.0004	12.1178	20.4257	20.0027	31.0052	18.3436
"Tbx19"	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"Tbx2"	70	107	73	110	33	67	42	98	85	47	42	36	45	42
"Tbx20"	21.0596	52.5947	33.1887	9.07798	14.036	31.1444	23.0915	21.1655	18.018	27.0732	22.2184	22.4156	31.756	39.2943
"Tbx21"	13	24	9	22	10	10	11	12	12	12	15	9	11	18
"Tbx22"	0	0	0	0	0	0	0	1.01116	0	0	0	0	1.02675	0
"Tbx3"	98.833128324	207.7368	101.26587584	96.000000341445	83.55656	109.0682	56.07892	90.67409	128.9999	61.137300174161	67.60152924	108.88030353355	89.6474	82.0102
"Tbx4"	38.999950162	91	73	36.0349000295134	43	38	31.0462	35.0000000233793	37.0000000447214	41	35.000000128614	28.0042000258147	31.000000012555	27.0000000247144
"Tbx5"	3.07114	10.7749	5.02884	9.00754	4.023867	4.00217	5.09259	6.1132	11.0963	6.57993	2.56681	4.04967	6.94165	7.069333
"Tbx6"	27	30	19.99999	19	7	27	19	25	17	23.00005	17.99999	32.00002	20.00003	20.00002
"Tbxa2r"	3	7	6	15	3	4	2	10.9999528	12	4	4	4	6	5
"Tbxas1"	4.78313	16.18068	9.68469	25.088883	17.1224	6.563976	0	15.604118	54.437	4.56937	7.639078	0	19.8152	0.481748
"Tc2n"	10.2749	4.64316	1.49685	3.28948	3.53197	1.11492	1.00004	4.61136	4.0002593	5.32599	8.02319	2.995226	6.11351	3.00517
"Tcaf1"	104.0022	224.6367	139.4797	118.99981	105.45621	121.68154	90.1228	231.7871	92.2261	76.574169312	103.6729	97.83233	177.4546	96.8093
"Tcaf2"	37.1363	75.2289	38.2016	35	37.4009	38.143	31	51	21.7167	42.4331	19.3037	24.776	47	31.3685
"Tcaf3"	0	0	0	0	0	1	0	0	0	0	0	0	1	0
"Tcaim"	569.281	1172.57	772.997	341	710.994	744.344	499.428	622.519	410.258	297.465	573	556.758	393.338	685.337
"Tcam1"	0	0	0	5.00027	4	4.00006	2	5	0	8	0	0	1.00009	0
"Tcap"	38639	93619	47307	90806	39909	40122	34730	39899	98453	24525	33522	39536	35975	55144
"Tcea1"	749.098	1105.38756	693.915	451.40005	597.204	724.178	546.148	744.372	576.636	766.2878	510.11214	574.22625	624.05877	668.96479
"Tcea2"	60.6063	113.652	63.9061	66.785129085	52.7587	85.5534916	63.120620061	93.49817788	68.22448046	95.0757	69.5629	82.2551	50.091770722	73.8825
"Tcea3"	3402.4189	6722.6156	3839.537	6249.834	3338.8808	3329.1162	3292.793	3191.1421	4917.895	2760.0633	3049.4856	3118.0915	3103.9224	3715.1238
"Tceal1"	64	129	74	37	75	82	62	90	71	48	46	66	71	74
"Tceal3"	7.988028	9.66837	13.1291	22.61376	5.658908	14.27579	3.81507	19.74964	29.22464	5.053627	10.365748	7.292466	3.21601	2.25965
"Tceal5"	339.01188	260.93201	295.44872	418.386	218.21311	370.48222	161.18455	175.65085	412.509	275.94607	202.634	261.708	194.7844	210.769
"Tceal6"	0	2.39935	1.4219	0	7.1279	1.24181	0	2.59992	6.26644	0	0	0	0	2.97104
"Tceal7"	528.9996	202.99969	287.0004	146.99983	247.9996	395.9998	139.9997	150.0001	341.00021	429.9999	205.19229	201.99979	193.2346	144.99969
"Tceal8"	178.99998	194.99951	141.9998	123.00016	126	168.00047	87.750763	161.00012	142.00045	140.00032	103	133.99971	88.00004	109
"Tceal9"	275	334	265	224.0000483715	232	207	180	247	324	175	188	150.0000667	231	261
"Tceanc"	44.99999	78.00005	47.00003	34	32	32.00003	28	42	29.992949	52.000049	32	37.4607	37.99995	42.81505
"Tceanc2"	236.5163	365.47595	236.7003	193.415980053	221.6905	200.6283	200.5733	198.153	163.09266	152.40184	159.2037	162.09078	205.9177	198.9631
"Tcerg1"	456.09927	794.9179	440.607	380.555	384.082	368.99534	379.08444	378.6737	349.65	411.273	301.15666	380.06287	377.35794	371.124
"Tcerg1l"	0	0	0	0	0	0	0	0	0	0	0	0	9	0
"Tcf12"	386.23065433007	575.165770248511	442.58726468	108.8291	332.99099	391.0637278	370.3528154174	435.96074	170.02683	419.2088	343.08954	385.342610153495	358.9782548	331.83231
"Tcf15"	49	73	50	113	56	61	42	47	111	37	42	44	53	40
"Tcf19"	11.999998	18.99997	16	16	9.000008	9	11	16	48.99996	11	15.000000268738	8	9	8
"Tcf20"	232.0003	448.049	278.9995	208.9996	253	231.00044	240.0004	311.9996	186.99995	193	233.9996	182.0001	245.99974	214.9998
"Tcf21"	0	2	1	0	0	1	0	1	0	1	0	0	0	1
"Tcf23"	5	8	5	3	1	7	4	3	3	5	5	4	7	5
"Tcf24"	3	5	1	2	4	1	5	3	5	0	1	2	4	4
"Tcf25"	3259.79133	5289.39149	3302.9967	3510.99900024119	2713.635	2933.5405	2626.6704	3388.01765	2455.38	2824.003	2681.1386	2787.0015	3223.42718	3002.99926
"Tcf3"	185.79551688774	367.234318631599	242.617392217	333.631477106186	202.9823347899	214.005123114416	167.57341758	284.5194074153	292.8071448504	197.216864056742	173.154239257945	165.14818544	176.203349966024	176.6715475812
"Tcf4"	782.50208005	1496.56216001123	923.77049937804	730.35028	897.5724191	856.7103861608	680.772250226309	980.08757649	651.246094	657.6566	651.78726766	649.2728202	743.61832	674.31197
"Tcf7"	5.999996	28.0000002	13	15.99998	14	10.000001	11.0000000190473	11	12.99995	9.99999	15.99997	5	12	8
"Tcf7l1"	59.95191	201.0005	83	166.0002	95.99994	60.00005	77.39323	115.48729	87	58	78	70.99996	98.5535379	100.9265
"Tcf7l2"	54.33126	117.55447	79.6103100183747	101.33753	46.885471114	53.9166	41.92059388808	80.35087	48.76464	40.0953307	59.07633	48.17609	37.66154	63.17611
"Tcfl5"	0	0	0	0	1	0	0	0	1	0	1.92655	0	0	0
"Tchh"	2	4	4	4	1	8	2	3	9	6	8	2	2	1
"Tchhl1"	0	0	0	0	0	0	0	0	0	2	0	0	1	0
"Tchp"	70.1931000143015	127.339	72.2703	46.1396	71.59144	47.8668	70.7825	67.5059	88.036	39.4471	56.684	37.6721	71.7089	83.833
"Tcim"	343	969	359	232	265	399	335	653	431	244	276	268	401	437
"Tcirg1"	97.84148	159.02368	73.0095	104.4436	91.58998	116.99298	43.371211	192.9323	176.5913	77.99923	63.59552	83.6771	98.39437	89.6652
"Tcl1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tcl1b1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tcl1b2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tcl1b3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tcl1b4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tcl1b5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tcn2"	263.0002123978	653.99995137886	391.99960863878	408.0008369508	277.000000122343	279.00048523438	271.999955453	559.00089426	409.999640110573	204.000462796618	252.9999805	246.000003463606	364.999350020508	331.000112762369
"Tcof1"	411	781.0581	359.3159	607.81	338.5526	390.144000012662	342.6564	354.9995	347.99997	394	303.984	297.6141	345.5365	352.9996
"Tcp1"	2779.775	4072.4952	2514.7464	3386.48698	2046.238	2500.29152	2065.7981	2499.2776	2538.3146	2585.8265	1855.1487	2255.4821	2127.3402	2478.9786
"Tcp10a"	0	0	0	1	0	1.06754	0	1.13554	0	1.10946	1.42043	1	0	1.71233
"Tcp10b"	4	5.99379	7	0	4.000001	5.44436	4.9999975	4.86446	2.81413	5.890534	5.57956854	2	6	3.287664
"Tcp10c"	0	0	0	0	0	0	0	0	0.18587	0	0	0	0	0
"Tcp11"	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"Tcp11l1"	39.5948	65.5515	27.7822	15.677	23.8993	28.8367	35.4893	41.4062	12.5223	23.5678	21.159	21.46786	41.9999	25.1538
"Tcp11l2"	888.646	1507.89	859.674	506.546	817.269	839.377	733.967	718.019	687.51	863.307	580.238	930.724	951.442	872.745
"Tcp11x2"	0	0	0	0	0	0	0	0	0	1	0	0	0	0
